Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),grouping,Instrument,LibraryLayout,LibrarySelection,LibrarySource,molecule_subtype,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,tissue_sample_type
SRR14819729,miRNA-Seq,50,91153950,PRJNA737991,SAMN19713984,36981338,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149923,GSM5385772,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385772,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819730,miRNA-Seq,50,79840950,PRJNA737991,SAMN19713983,30667465,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150003,GSM5385773,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385773,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819731,miRNA-Seq,50,79398550,PRJNA737991,SAMN19713983,30583219,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150003,GSM5385773,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385773,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819732,miRNA-Seq,50,79416650,PRJNA737991,SAMN19713983,30631323,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150003,GSM5385773,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385773,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819733,miRNA-Seq,50,78243600,PRJNA737991,SAMN19713983,29804248,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150003,GSM5385773,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385773,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819734,miRNA-Seq,50,79472450,PRJNA737991,SAMN19713982,31845778,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150004,GSM5385774,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385774,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819735,miRNA-Seq,50,79660750,PRJNA737991,SAMN19713982,32024758,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150004,GSM5385774,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385774,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819736,miRNA-Seq,50,79019200,PRJNA737991,SAMN19713982,31794698,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150004,GSM5385774,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385774,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819737,miRNA-Seq,50,78131450,PRJNA737991,SAMN19713982,31048353,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150004,GSM5385774,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385774,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819738,miRNA-Seq,50,75546450,PRJNA737991,SAMN19713981,31285786,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150005,GSM5385775,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385775,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819739,miRNA-Seq,50,74905150,PRJNA737991,SAMN19713981,31068711,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150005,GSM5385775,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385775,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819740,miRNA-Seq,50,74932100,PRJNA737991,SAMN19713981,31104338,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150005,GSM5385775,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385775,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819741,miRNA-Seq,50,73942550,PRJNA737991,SAMN19713981,30385937,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150005,GSM5385775,Negative Control,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385775,EDTA Platelet Depleted Plasma_Negative Control,SRP324141,EDTA Platelet Depleted Plasma
SRR14819742,miRNA-Seq,50,71051800,PRJNA737991,SAMN19713999,29738857,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150006,GSM5385776,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385776,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819743,miRNA-Seq,50,70936050,PRJNA737991,SAMN19713999,29748593,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150006,GSM5385776,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385776,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819744,miRNA-Seq,50,70719850,PRJNA737991,SAMN19713999,29695965,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150006,GSM5385776,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385776,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819745,miRNA-Seq,50,69529100,PRJNA737991,SAMN19713999,28886394,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150006,GSM5385776,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385776,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819746,miRNA-Seq,50,100865400,PRJNA737991,SAMN19713922,42111076,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150007,GSM5385777,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385777,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819747,miRNA-Seq,50,100661100,PRJNA737991,SAMN19713922,42136133,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150007,GSM5385777,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385777,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819748,miRNA-Seq,50,100265100,PRJNA737991,SAMN19713922,41997828,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150007,GSM5385777,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385777,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819749,miRNA-Seq,50,98289400,PRJNA737991,SAMN19713922,40721977,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150007,GSM5385777,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385777,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819750,miRNA-Seq,50,80797550,PRJNA737991,SAMN19713921,33292886,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150008,GSM5385778,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385778,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819751,miRNA-Seq,50,79983300,PRJNA737991,SAMN19713921,33067786,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150008,GSM5385778,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385778,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819752,miRNA-Seq,50,80073500,PRJNA737991,SAMN19713921,33134231,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150008,GSM5385778,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385778,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819753,miRNA-Seq,50,78570650,PRJNA737991,SAMN19713921,32157584,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150008,GSM5385778,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385778,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819754,miRNA-Seq,50,73945050,PRJNA737991,SAMN19713920,31313412,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150009,GSM5385779,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385779,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819755,miRNA-Seq,50,73158250,PRJNA737991,SAMN19713920,31037883,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150009,GSM5385779,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385779,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819756,miRNA-Seq,50,73101350,PRJNA737991,SAMN19713920,31044077,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150009,GSM5385779,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385779,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819757,miRNA-Seq,50,71722950,PRJNA737991,SAMN19713920,30157139,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150009,GSM5385779,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385779,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819758,miRNA-Seq,50,109781450,PRJNA737991,SAMN19713919,44997946,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150010,GSM5385780,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385780,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819759,miRNA-Seq,50,109881350,PRJNA737991,SAMN19713919,45170016,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150010,GSM5385780,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385780,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819760,miRNA-Seq,50,109643300,PRJNA737991,SAMN19713919,45127970,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150010,GSM5385780,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385780,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819761,miRNA-Seq,50,107594200,PRJNA737991,SAMN19713919,43764319,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11150010,GSM5385780,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385780,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819762,miRNA-Seq,50,122905050,PRJNA737991,SAMN19713918,51436463,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149924,GSM5385781,Severe (Timepoint 3),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385781,EDTA Platelet Depleted Plasma_Severe (Timepoint 3),SRP324141,EDTA Platelet Depleted Plasma
SRR14819763,miRNA-Seq,50,123060650,PRJNA737991,SAMN19713918,51630692,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149924,GSM5385781,Severe (Timepoint 3),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385781,EDTA Platelet Depleted Plasma_Severe (Timepoint 3),SRP324141,EDTA Platelet Depleted Plasma
SRR14819764,miRNA-Seq,50,122497750,PRJNA737991,SAMN19713918,51459089,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149924,GSM5385781,Severe (Timepoint 3),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385781,EDTA Platelet Depleted Plasma_Severe (Timepoint 3),SRP324141,EDTA Platelet Depleted Plasma
SRR14819765,miRNA-Seq,50,120340350,PRJNA737991,SAMN19713918,49973194,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149924,GSM5385781,Severe (Timepoint 3),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385781,EDTA Platelet Depleted Plasma_Severe (Timepoint 3),SRP324141,EDTA Platelet Depleted Plasma
SRR14819766,miRNA-Seq,50,78402750,PRJNA737991,SAMN19713947,33158704,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149925,GSM5385782,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385782,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819767,miRNA-Seq,50,77605200,PRJNA737991,SAMN19713947,32917070,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149925,GSM5385782,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385782,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819768,miRNA-Seq,50,77222950,PRJNA737991,SAMN19713947,32794472,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149925,GSM5385782,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385782,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819769,miRNA-Seq,50,76435050,PRJNA737991,SAMN19713947,32120824,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149925,GSM5385782,Severe,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385782,EDTA Platelet Depleted Plasma_Severe,SRP324141,EDTA Platelet Depleted Plasma
SRR14819770,miRNA-Seq,50,122508400,PRJNA737991,SAMN19713946,51314872,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149926,GSM5385783,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385783,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819771,miRNA-Seq,50,122257450,PRJNA737991,SAMN19713946,51342627,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149926,GSM5385783,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385783,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819772,miRNA-Seq,50,121610600,PRJNA737991,SAMN19713946,51120725,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149926,GSM5385783,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385783,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819773,miRNA-Seq,50,119901200,PRJNA737991,SAMN19713946,49874342,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149926,GSM5385783,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385783,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819774,miRNA-Seq,50,87146400,PRJNA737991,SAMN19713945,36743134,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149927,GSM5385784,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385784,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819775,miRNA-Seq,50,86315850,PRJNA737991,SAMN19713945,36472302,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149927,GSM5385784,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385784,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819776,miRNA-Seq,50,86279700,PRJNA737991,SAMN19713945,36511314,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149927,GSM5385784,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385784,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819777,miRNA-Seq,50,84398500,PRJNA737991,SAMN19713945,35312425,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149927,GSM5385784,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385784,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819778,miRNA-Seq,50,83687200,PRJNA737991,SAMN19713944,32846725,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149928,GSM5385785,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385785,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819779,miRNA-Seq,50,83721600,PRJNA737991,SAMN19713944,32915843,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149928,GSM5385785,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385785,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819780,miRNA-Seq,50,83362200,PRJNA737991,SAMN19713944,32834609,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149928,GSM5385785,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385785,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819781,miRNA-Seq,50,82503150,PRJNA737991,SAMN19713944,32106828,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149928,GSM5385785,Mild,NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385785,EDTA Platelet Depleted Plasma_Mild,SRP324141,EDTA Platelet Depleted Plasma
SRR14819782,miRNA-Seq,50,66937000,PRJNA737991,SAMN19713943,27245740,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149929,GSM5385786,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385786,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819783,miRNA-Seq,50,67083500,PRJNA737991,SAMN19713943,27361393,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149929,GSM5385786,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385786,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819784,miRNA-Seq,50,66609350,PRJNA737991,SAMN19713943,27197436,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149929,GSM5385786,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385786,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819785,miRNA-Seq,50,65788800,PRJNA737991,SAMN19713943,26559311,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149929,GSM5385786,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385786,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819786,miRNA-Seq,50,90895350,PRJNA737991,SAMN19713942,37327291,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149930,GSM5385787,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385787,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
SRR14819787,miRNA-Seq,50,90117850,PRJNA737991,SAMN19713942,37146140,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX11149930,GSM5385787,Severe (Timepoint 5),NextSeq 500,SINGLE,size fractionation,TRANSCRIPTOMIC,microRNA,Homo sapiens,ILLUMINA,2022-04-10T00:00:00Z,GSM5385787,EDTA Platelet Depleted Plasma_Severe (Timepoint 5),SRP324141,EDTA Platelet Depleted Plasma
